BVF_Data_Requirement,FSDM_Subject_Area,FSDM_Entity,Match_Confidence,Match_Method,Entity_Column_Count,Entity_Relationship_Count
Finance Systems - ERP,Finance,OPERATING_EXPENSE_ACCOUNT,HIGH,pattern_match,1,1
Finance Systems - ERP,Finance,OPERATING_EXPENSE_ACCOUNT_SUBTYPE,HIGH,pattern_match,2,1
Finance Systems - ERP,Finance,OTHER_EXPENSE_ACCOUNT,HIGH,pattern_match,1,1
Finance Systems - ERP,Finance,OTHER_EXPENSE_ACCOUNT_SUBTYPE,HIGH,pattern_match,2,1
Finance Systems - ERP,Finance,PROMOTION_EXPENSE_TYPE,HIGH,pattern_match,2,1
Finance Systems - ERP,Finance,VENDOR_PO_COMMENT,HIGH,pattern_match,4,1
Finance Systems - ERP,Finance,VENDOR_PO_LINE_COMMENT,HIGH,pattern_match,5,1
"Finance Systems - Budgets, Plans & Forecasts",Finance,FINANCE_EXPOSURE_AGREEMENT,HIGH,pattern_match,3,4
"Finance Systems - Budgets, Plans & Forecasts",Finance,OPPORTUNITY_COMPETITOR_FINANCE,HIGH,pattern_match,9,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,OPPORTUNITY_FINANCE,HIGH,pattern_match,7,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,PROPOSAL_FINANCE,HIGH,pattern_match,6,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,FINANCE_EXPOSURE_RISK_TYPE,HIGH,pattern_match,2,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,OPPORTUNITY_FINANCE_TYPE,HIGH,pattern_match,2,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,PROPOSAL_FINANCE_TYPE,HIGH,pattern_match,2,1
"Finance Systems - Budgets, Plans & Forecasts",Finance,DRUG_NDC__GEO,MEDIUM,keyword_match,14,10
"Finance Systems - Budgets, Plans & Forecasts",Finance,METROPOLITAN_STATISTICAL_AREA__GEO,MEDIUM,keyword_match,1,5
"Finance Systems - Budgets, Plans & Forecasts",Finance,ORGANIZATION_NAICS__GEO,MEDIUM,keyword_match,9,4
"Finance Systems - Budgets, Plans & Forecasts",Finance,CENSUS_BLOCK__GEO,MEDIUM,keyword_match,3,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,DESIGNATED_MARKET_AREA__GEO,MEDIUM,keyword_match,1,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,NAICS_INDUSTRY__GEO,MEDIUM,keyword_match,5,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,ORGANIZATION_SIC__GEO,MEDIUM,keyword_match,5,3
"Finance Systems - Budgets, Plans & Forecasts",Finance,CENSUS_BLOCK_GROUP__GEO,MEDIUM,keyword_match,2,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,CENSUS_TRACT__GEO,MEDIUM,keyword_match,2,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,DEA_DRUG_CLASSIFICATION__GEO,MEDIUM,keyword_match,4,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,FORMULARY_DRUG_NDC__GEO,MEDIUM,keyword_match,5,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,NAICS_INDUSTRY_GROUP__GEO,MEDIUM,keyword_match,4,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,NAICS_NATIONAL_INDUSTRY__GEO,MEDIUM,keyword_match,6,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,NAICS_SUBSECTOR__GEO,MEDIUM,keyword_match,3,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,ORGANIZATION_NACE__GEO,MEDIUM,keyword_match,8,2
"Finance Systems - Budgets, Plans & Forecasts",Finance,DEA_SCHEDULE__GEO,MEDIUM,keyword_match,3,1
"Finance Systems - Budgets, Plans & Forecasts",Finance,NAICS_SECTOR__GEO,MEDIUM,keyword_match,2,1
"Finance Systems - Budgets, Plans & Forecasts",Finance,ORANGE_BOOK_THERAPEUTIC_EQUIVALENCE_TYPE__GEO,MEDIUM,keyword_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_RUN,HIGH,pattern_match,4,28
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL,HIGH,pattern_match,16,27
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_VALUE,HIGH,pattern_match,11,5
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,VEHICLE_MAKE_MODEL_YEAR,HIGH,pattern_match,4,4
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,VEHICLE_MAKE_MODEL_YEAR_SPECIFICATION,HIGH,pattern_match,9,4
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_PARTY,HIGH,pattern_match,5,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_RISK_FACTOR,HIGH,pattern_match,5,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_RUN_REVIEW,HIGH,pattern_match,5,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,FEATURE_SCORE_MODEL_ELIGIBILITY,HIGH,pattern_match,7,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,INTERNAL_MODEL_APPROACH_SUMMARY,HIGH,pattern_match,12,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MANUFACTURER_MODEL,HIGH,pattern_match,5,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_RELATIONSHIP,HIGH,pattern_match,7,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_RUN_PARTY,HIGH,pattern_match,6,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,PRODUCT_FEATURE_SCORE_MODEL_ELIGIBILITY,HIGH,pattern_match,10,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,PRODUCT_SCORE_MODEL_ELIGIBILITY,HIGH,pattern_match,7,3
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_DOCUMENT,HIGH,pattern_match,4,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_PARTY_ROLE,HIGH,pattern_match,2,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_STATUS,HIGH,pattern_match,3,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_TO_GROUP,HIGH,pattern_match,4,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_TO_RISK_GRADE,HIGH,pattern_match,7,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_CALCULATION_CRITERIA,HIGH,pattern_match,2,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,VEHICLE_MAKE_MODEL,HIGH,pattern_match,3,2
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_GROUP,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,ANALYTICAL_MODEL_RISK_FACTOR_ROLE,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_ALGORITHM_TYPE,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_PURPOSE_TYPE,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_RELATIONSHIP_ROLE_TYPE,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_REVIEW_FINDING_TYPE,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_RUN_PURPOSE_TYPE,HIGH,pattern_match,2,1
"Model Metadata (E.g. defintion, assumptions, metrics)",Analytical Model,MODEL_STATUS_TYPE,HIGH,pattern_match,2,1
Risk Scenario & Stress Testing Results,Analytical Model,RISK_CALCULATION_SCENARIO,HIGH,pattern_match,11,50
Risk Scenario & Stress Testing Results,Analytical Model,RISK_GRADE_VALUE,HIGH,pattern_match,12,40
Risk Scenario & Stress Testing Results,Analytical Model,RISK_GRADE_SCHEME,HIGH,pattern_match,6,34
Risk Scenario & Stress Testing Results,Analytical Model,FINANCIAL_RISK_FACTOR,HIGH,pattern_match,5,15
Risk Scenario & Stress Testing Results,Analytical Model,CREDIT_RISK_SUMMARY,HIGH,pattern_match,23,8
Risk Scenario & Stress Testing Results,Analytical Model,INSURANCE_RISK_CATEGORY,HIGH,pattern_match,3,8
Risk Scenario & Stress Testing Results,Analytical Model,PARTY_RISK_GRADE,HIGH,pattern_match,9,8
Risk Scenario & Stress Testing Results,Analytical Model,RISK_METRIC_TYPE,HIGH,pattern_match,2,8
Risk Scenario & Stress Testing Results,Analytical Model,RISK_TYPE,HIGH,pattern_match,2,8
Risk Scenario & Stress Testing Results,Analytical Model,AGREEMENT_RISK_GRADE,HIGH,pattern_match,8,7
Risk Scenario & Stress Testing Results,Analytical Model,INSURANCE_RISK_FACTOR_TYPE,HIGH,pattern_match,2,7
Risk Scenario & Stress Testing Results,Analytical Model,RISK_ASSESS_OVERRIDE_TYPE,HIGH,pattern_match,2,7
Risk Scenario & Stress Testing Results,Analytical Model,RISK_FACTOR_INSTRUMENT,HIGH,pattern_match,5,7
Risk Scenario & Stress Testing Results,Analytical Model,RISK_ASSESSMENT_RELATED_TYPE,HIGH,pattern_match,2,6
Risk Scenario & Stress Testing Results,Analytical Model,ASSET_RISK_GRADE,HIGH,pattern_match,6,5
Risk Scenario & Stress Testing Results,Analytical Model,NONRETAIL_RISK_ASSESSMENT_SUMMARY,HIGH,pattern_match,14,5
Risk Scenario & Stress Testing Results,Analytical Model,PRODUCT_RISK_GRADE,HIGH,pattern_match,6,5
Risk Scenario & Stress Testing Results,Analytical Model,RETAIL_RISK_ASSESSMENT_SUMMARY,HIGH,pattern_match,15,5
Risk Scenario & Stress Testing Results,Analytical Model,RISK_ADJUSTMENT_METRIC_TYPE,HIGH,pattern_match,2,5
Risk Scenario & Stress Testing Results,Analytical Model,AGREEMENT_GROUP_RISK_TYPE_METRIC,HIGH,pattern_match,8,4
Risk Scenario & Stress Testing Results,Analytical Model,ASSET_CLASS_MATURITY_RISK_GRADE,HIGH,pattern_match,9,4
Risk Scenario & Stress Testing Results,Analytical Model,FEATURE_RISK_GRADE_ELIGIBILITY_RULE,HIGH,pattern_match,6,4
Risk Scenario & Stress Testing Results,Analytical Model,PRODUCT_FEATURE_RISK_ELIGIBILITY_RULE,HIGH,pattern_match,9,4
Risk Scenario & Stress Testing Results,Analytical Model,PRODUCT_RISK_GRADE_ELIGIBILITY_RULE,HIGH,pattern_match,6,4
Risk Scenario & Stress Testing Results,Analytical Model,RISK_ADJUSTMENT_REASON_TYPE,HIGH,pattern_match,2,4
Risk Scenario & Stress Testing Results,Analytical Model,RISK_MITIGATION_SUMMARY,HIGH,pattern_match,10,4
Risk Scenario & Stress Testing Results,Analytical Model,RISK_POSITION,HIGH,pattern_match,9,4
Risk Scenario & Stress Testing Results,Analytical Model,STRESS_TEST_CALCULATION_SCENARIO,HIGH,pattern_match,3,4
Risk Scenario & Stress Testing Results,Analytical Model,AGREEMENT_CLASS_RISK_GRADE,HIGH,pattern_match,7,3
Risk Scenario & Stress Testing Results,Analytical Model,AGREEMENT_CREDIT_RISK_TYPE_METRIC,HIGH,pattern_match,7,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION,HIGH,exact_match,13,32
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,SURVEY_RESPONSE,HIGH,pattern_match,6,7
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,SURVEY_QUESTION_RESPONSE,HIGH,pattern_match,5,6
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,GROUP_SURVEY,HIGH,pattern_match,6,5
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_FEATURE,HIGH,pattern_match,12,5
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_FORM,HIGH,pattern_match,4,5
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_UNDERWRITE_REQUIREMENT,HIGH,pattern_match,3,5
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_FEATURE_RELATED,HIGH,pattern_match,15,4
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,PARTY_APPLICATION,HIGH,pattern_match,5,4
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,PARTY_APPLICATION_DEMOGRAPHIC,HIGH,pattern_match,10,4
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,SURVEY_COST,HIGH,pattern_match,6,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,SURVEY_EVENT,HIGH,pattern_match,3,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,SURVEY_FEEDBACK,HIGH,pattern_match,2,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,AGREEMENT_APPLICATION,HIGH,pattern_match,5,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_ASSET,HIGH,pattern_match,4,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_CHECKLIST,HIGH,pattern_match,4,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_CREDIT_REPORT,HIGH,pattern_match,5,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_LOCATOR,HIGH,pattern_match,5,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_METRIC,HIGH,pattern_match,8,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_PARTY_PRODUCT,HIGH,pattern_match,5,3
"Documents - Structured Data Capture (Survey, Application Forms)",Cross Subject - Document,APPLICATION_PERFORMANCE_RATING,HIGH,pattern_match,6,3
Document Image,Cross Subject - Document,DOCUMENT,HIGH,exact_match,22,35
Document Image,Cross Subject - Document,PARTY_FINANCIAL_DOCUMENT,HIGH,pattern_match,9,6
Document Image,Cross Subject - Document,PARTY_FINANCIAL_DOCUMENT_ITEM,HIGH,pattern_match,12,6
Document Image,Cross Subject - Document,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Document Image,Cross Subject - Document,DOCUMENT_PRODUCTION_CYCLE_TYPE,HIGH,pattern_match,5,4
Document Image,Cross Subject - Document,DOCUMENT_TYPE,HIGH,pattern_match,3,4
Document Image,Cross Subject - Document,MICROSITE_DOCUMENT_XREF,HIGH,pattern_match,9,4
Document Image,Cross Subject - Document,PARTY_DOCUMENT,HIGH,pattern_match,4,4
Document Image,Cross Subject - Document,EVENT_DOCUMENT,HIGH,pattern_match,3,3
Document Image,Cross Subject - Document,LABOR_GRIEVANCE_DOCUMENT,HIGH,pattern_match,3,3
Document Image,Cross Subject - Document,OPPORTUNITY_DOCUMENT,HIGH,pattern_match,4,3
Document Image,Cross Subject - Document,PRODUCT_DOCUMENT,HIGH,pattern_match,4,3
Document Image,Cross Subject - Document,RECEIPT_LINE_DOCUMENT,HIGH,pattern_match,5,3
Document Image,Cross Subject - Document,CHECK_IMAGE,HIGH,pattern_match,12,3
Document Image,Cross Subject - Document,AGREEMENT_DOCUMENT,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,ANALYTICAL_MODEL_DOCUMENT,HIGH,pattern_match,4,2
Document Image,Cross Subject - Document,APPLICATION_DOCUMENT,HIGH,pattern_match,3,2
Document Image,Cross Subject - Document,CASE_DOCUMENT,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,CLAIM_DOCUMENT,HIGH,pattern_match,3,2
Document Image,Cross Subject - Document,DOCUMENT_GROUP,HIGH,pattern_match,3,2
Document Image,Cross Subject - Document,DOCUMENT_GROUP_XREF,HIGH,pattern_match,4,2
Document Image,Cross Subject - Document,DOCUMENT_IMAGE_SOURCE_TYPE,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,DOCUMENT_IMAGE_TYPE,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,DOCUMENT_SITE,HIGH,pattern_match,4,2
Document Image,Cross Subject - Document,DOCUMENT_STATUS,HIGH,pattern_match,4,2
Document Image,Cross Subject - Document,DOCUMENT_TEXT_SECTION,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,LEGAL_ACTION_DOCUMENT,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,PARTY_ASSET_DOCUMENT,HIGH,pattern_match,2,2
Document Image,Cross Subject - Document,PARTY_DOCUMENT_LOCATOR,HIGH,pattern_match,8,2
Document Image,Cross Subject - Document,PARTY_IDENTIFICATION_DOCUMENT,HIGH,pattern_match,7,2
Text Data,Cross Subject - Document,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
Text Data,Cross Subject - Document,TEXT_SECTION,HIGH,pattern_match,7,19
Text Data,Cross Subject - Document,TEXT_TYPE,HIGH,pattern_match,2,7
Text Data,Cross Subject - Document,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
Text Data,Cross Subject - Document,EVENT_TEXT,HIGH,pattern_match,5,5
Text Data,Cross Subject - Document,AGREEMENT_TEXT,HIGH,pattern_match,5,4
Text Data,Cross Subject - Document,OPPORTUNITY_TEXT,HIGH,pattern_match,5,4
Text Data,Cross Subject - Document,AGREEMENT_GROUP_TEXT,HIGH,pattern_match,5,3
Text Data,Cross Subject - Document,AGREEMENT_PARTY_TEXT,HIGH,pattern_match,8,3
Text Data,Cross Subject - Document,CLAIM_COVERAGE_TEXT,HIGH,pattern_match,5,3
Text Data,Cross Subject - Document,CLAIM_SERVICE_TEXT,HIGH,pattern_match,7,3
Text Data,Cross Subject - Document,CLAIM_TEXT,HIGH,pattern_match,4,3
Text Data,Cross Subject - Document,CLAIM_TEXT_TYPE,HIGH,pattern_match,2,3
Text Data,Cross Subject - Document,LEAD_TEXT_COMMENT,HIGH,pattern_match,5,3
Text Data,Cross Subject - Document,SALES_MARKETING_ACTIVITY_TEXT_COMMENT,HIGH,pattern_match,5,3
Text Data,Cross Subject - Document,TEXT_PATTERN_RESPONSE,HIGH,pattern_match,4,3
Text Data,Cross Subject - Document,TEXT_SUBTYPE,HIGH,pattern_match,2,3
Text Data,Cross Subject - Document,WEB_AD_PLACEMENT_TEXT,HIGH,pattern_match,5,3
Text Data,Cross Subject - Document,WEB_PAGE_CONTEXT,HIGH,pattern_match,3,3
Text Data,Cross Subject - Document,WEB_PAGE_TEXT,HIGH,pattern_match,3,3
Text Data,Cross Subject - Document,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
Text Data,Cross Subject - Document,AGREEMENT_TEXT_SECTION,HIGH,pattern_match,3,2
Text Data,Cross Subject - Document,ALERT_RESOLUTION_TEXT,HIGH,pattern_match,5,2
Text Data,Cross Subject - Document,APPLICATION_TEXT,HIGH,pattern_match,5,2
Text Data,Cross Subject - Document,CLAIM_COVERAGE_TEXT_SECTION,HIGH,pattern_match,5,2
Text Data,Cross Subject - Document,CLAIM_SERVICE_TEXT_SECTION,HIGH,pattern_match,7,2
Text Data,Cross Subject - Document,CLAIM_TEXT_SECTION,HIGH,pattern_match,4,2
Text Data,Cross Subject - Document,DOCUMENT_TEXT_SECTION,HIGH,pattern_match,2,2
Text Data,Cross Subject - Document,EVENT_PARTY_TEXT_SECTION,HIGH,pattern_match,5,2
Text Data,Cross Subject - Document,EVENT_TEXT_SECTION,HIGH,pattern_match,3,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNALLY_REPORTED_CLAIM,HIGH,pattern_match,24,10
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_DIRECT_DEBIT,HIGH,pattern_match,9,5
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_STANDING_ORDER,HIGH,pattern_match,9,5
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNALLY_REPORTED_VEHICLE_CLAIM,HIGH,pattern_match,16,4
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_LIST,HIGH,pattern_match,5,4
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_AGREEMENT,HIGH,pattern_match,2,3
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_LOSS_DETAIL,HIGH,pattern_match,6,3
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_COUPON,HIGH,pattern_match,5,3
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,DATA_QUALITY_TYPE,HIGH,pattern_match,2,3
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,NAICS_INDUSTRY__GEO,HIGH,pattern_match,5,3
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,PARTY_TO_EXTERNAL_LIST,HIGH,pattern_match,3,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,PRIVACY_DATA_TRANSFER,HIGH,pattern_match,6,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,GICS_INDUSTRY_GROUP_TYPE,HIGH,pattern_match,3,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,GICS_INDUSTRY_TYPE,HIGH,pattern_match,4,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,GICS_SUBINDUSTRY_TYPE,HIGH,pattern_match,5,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,NAICS_INDUSTRY_GROUP__GEO,HIGH,pattern_match,4,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,NAICS_NATIONAL_INDUSTRY__GEO,HIGH,pattern_match,6,2
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNALLY_REPORTED_PERSONAL_PROPERTY_CLAIM,HIGH,pattern_match,8,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_AGREEMENT_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_CRIME_REPORT_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_FAULT_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_LOSS_STATUS_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_LOSS_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_POLICY_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_SUBTYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_CLAIM_VEHICLE_DISPOSITION_STATUS_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_LIST_TYPE,HIGH,pattern_match,2,1
External Data - News / Industry Feeds E.g. Reuters,Cross Subject - Document,EXTERNAL_MARGIN_AGREEMENT,HIGH,pattern_match,3,1
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_CALCULATION_SCENARIO,HIGH,pattern_match,11,50
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_GRADE_VALUE,HIGH,pattern_match,12,40
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_GRADE_SCHEME,HIGH,pattern_match,6,34
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,DATA_SOURCE_TYPE,HIGH,pattern_match,2,27
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,FINANCIAL_RISK_FACTOR,HIGH,pattern_match,5,15
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,PARTY_PRIVACY_PREFERENCE,HIGH,pattern_match,13,8
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,CREDIT_RISK_SUMMARY,HIGH,pattern_match,23,8
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,INSURANCE_RISK_CATEGORY,HIGH,pattern_match,3,8
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,PARTY_RISK_GRADE,HIGH,pattern_match,9,8
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_METRIC_TYPE,HIGH,pattern_match,2,8
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_TYPE,HIGH,pattern_match,2,8
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,UNKNOWN_PARTY_SESSION_PRIVACY_PREFERENCE,HIGH,pattern_match,7,7
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,AGREEMENT_RISK_GRADE,HIGH,pattern_match,8,7
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,INSURANCE_RISK_FACTOR_TYPE,HIGH,pattern_match,2,7
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_ASSESS_OVERRIDE_TYPE,HIGH,pattern_match,2,7
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_FACTOR_INSTRUMENT,HIGH,pattern_match,5,7
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,POLICY_INSURABLE_COVERAGE,HIGH,pattern_match,7,7
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,PRIVACY_DATA_USAGE,HIGH,pattern_match,2,6
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,RISK_ASSESSMENT_RELATED_TYPE,HIGH,pattern_match,2,6
Master & Reference Data - Risk Policy Rules,Cross Subject - Document,POLICY_METRIC,HIGH,pattern_match,13,6
