"Parent_Entity","Child_Entity","Cardinality","FK_Columns","Relationship_Type"
"FEATURE","ACCESS_DEVICE_FEATURE","0:M","","association"
"FEATURE","AGREEMENT_ACCESS_DEVICE_FEATURE","0:M","","association"
"FEATURE","AGREEMENT_FEATURE_RELATED_is_overridden","0:M","","association"
"FEATURE","AGREEMENT_FEATURE_RELATED_is_specific_to","0:M","","association"
"FEATURE","AGREEMENT_FEATURE_describes","0:M","","association"
"FEATURE","AGREEMENT_FEATURE_is_overridden","0:M","","association"
"FEATURE","AGREEMENT_GROUP_FEATURE","0:M","","association"
"FEATURE","AGREEMENT_INSURED_ASSET_FEATURE_RELATED_describes","0:M","","association"
"FEATURE","AGREEMENT_INSURED_ASSET_FEATURE_RELATED_is_overridden","0:M","","association"
"FEATURE","AGREEMENT_INSURED_ASSET_FEATURE_describes","0:M","","association"
"FEATURE","AGREEMENT_INSURED_ASSET_FEATURE_is_overridden","0:M","","association"
"FEATURE","AGREEMENT_PARTY_FEATURE_RELATED_describes","0:M","","association"
"FEATURE","AGREEMENT_PARTY_FEATURE_RELATED_is_overridden","0:M","","association"
"FEATURE","AGREEMENT_PARTY_FEATURE_describes","0:M","","association"
"FEATURE","AGREEMENT_PARTY_FEATURE_is_overridden","0:M","","association"
"FEATURE","AGREEMENT_PRODUCT_FEATURE_RELATED_is_condition_for","0:M","","association"
"FEATURE","AGREEMENT_PRODUCT_FEATURE_RELATED_is_overridden_by","0:M","","association"
"FEATURE","AGREEMENT_PRODUCT_FEATURE_is_terms_and_conditions_for","0:M","","association"
"FEATURE","AGREEMENT_PRODUCT_FEATURE_was_overridden_by","0:M","","association"
"FEATURE","APPLICATION_FEATURE_RELATED_is_overridden","0:M","","association"
"FEATURE","APPLICATION_FEATURE_RELATED_is_specific_to","0:M","","association"
"FEATURE","APPLICATION_FEATURE_is_overridden","0:M","","association"
"FEATURE","APPLICATION_FEATURE_is_specific_to","0:M","","association"
"FEATURE","ASSET_FEATURE","0:M","","association"
"FEATURE","CAMPAIGN_CONDITION","0:M","","association"
"FEATURE","CHANNEL_FEATURE","0:M","","association"
"FEATURE","CREDIT_CARD_BALANCE_SEGMENT","0:1","","association"
"FEATURE","EVENT_FEATURE","0:M","","association"
"FEATURE","FEATURE-TO-FEATURE_GROUP","0:M","","association"
"FEATURE","FEATURE_CLASS_VALUE_XREF","0:M","","association"
"FEATURE","FEATURE_DEMOGRAPHIC_ELIGIBILITY","0:M","","association"
"FEATURE","FEATURE_ELIGIBILITY","0:M","","association"
"FEATURE","FEATURE_EVENT_ACTIVITY_ELIGIBILITY","0:M","","association"
"FEATURE","FEATURE_GEOGRAPHICAL_AREA","0:M","","association"
"FEATURE","FEATURE_LOCATOR","0:M","","association"
"FEATURE","FEATURE_OCCUPATION_ELIGIBILITY","0:M","","association"
"FEATURE","FEATURE_RELATED_is_related_to","0:M","","association"
"FEATURE","FEATURE_RELATED_is_related_with","0:M","","association"
"FEATURE","FEATURE_RISK_GRADE_ELIGIBILITY_RULE","0:M","","association"
"FEATURE","FEATURE_SCORE_MODEL_ELIGIBILITY","0:M","","association"
"FEATURE","FEATURE_SUBJECT","0:1","","association"
"FEATURE","FEATURE_UNIFIED_COVERAGE","0:M","","association"
"FEATURE","FINANCIAL_EVENT_AMOUNT_FEATURE","0:M","","association"
"FEATURE","INVOICE_FEATURE","0:M","","association"
"FEATURE","LIABILITY_FEATURE","0:M","","association"
"FEATURE","NEXT_OFFER_FEATURE","0:M","","association"
"FEATURE","OFFER_FEATURE","0:M","","association"
"FEATURE","OPPORTUNITY_FEATURE","0:M","","association"
"FEATURE","OPPORTUNITY_PRODUCT_FEATURE","0:M","","association"
"FEATURE","PARTY_AGREEMENT_ASSET_FEATURE","0:M","","association"
"FEATURE","PARTY_FEATURE","0:M","","association"
"FEATURE","POLICY_INSURABLE_COVERAGE","0:M","","association"
"FEATURE","POLICY_INSURABLE_INTEREST_FEATURE_RELATED","0:M","","association"
"FEATURE","PRODUCT_FEATURE","0:M","","association"
"FEATURE","PRODUCT_FEATURE_GROUP","0:M","","association"
"FEATURE","PRODUCT_FEATURE_PERIL","0:M","","association"
"FEATURE","PRODUCT_FEATURE_RELATED","0:M","","association"
"FEATURE","PRODUCT_PACKAGE_FEATURE","0:M","","association"
"FEATURE","PRODUCT_PACKAGE_FEATURE_RELATED","0:M","","association"
"FEATURE","PROPOSAL_FEATURE","0:M","","association"
"FEATURE","PROPOSAL_PRODUCT_FEATURE","0:M","","association"
"FEATURE","QUOTATION_FEATURE_RELATED_is_overridden","0:M","","association"
"FEATURE","QUOTATION_FEATURE_RELATED_is_specific_to","0:M","","association"
"FEATURE","QUOTATION_FEATURE_is_overridden","0:M","","association"
"FEATURE","QUOTATION_FEATURE_is_specific_to","0:M","","association"
"FEATURE","STATUTORY_RESPONSIBILITY","0:M","","association"
"FEATURE","SWAP_LEG_CASH_FLOW_FEATURE","0:M","","association"
"FEATURE","VISIT_PRODUCT_FEATURE_SUMMARY","0:M","","association"
"FEATURE_CLASSIFICATION_TYPE","FEATURE","0:M","","association"
"FEATURE_CLASS_SCHEME_TYPE","FEATURE_CLASS_SCHEME_TYPE","0:M","","association"
"FEATURE_CLASS_SCHEME_TYPE","FEATURE_CLASS_VALUE","0:M","","association"
"FEATURE_CLASS_SCHEME_TYPE","FEATURE_CLASS_VALUE_XREF","0:M","","association"
"FEATURE_CLASS_VALUE","FEATURE_CLASS_VALUE","0:M","","association"
"FEATURE_CLASS_VALUE","FEATURE_CLASS_VALUE_XREF","0:M","","association"
"FEATURE_GEOGRAPHICAL_AREA_ROLE","FEATURE_GEOGRAPHICAL_AREA","0:M","","association"
"FEATURE_GROUP","AGREEMENT_FEATURE_GROUP","0:M","","association"
"FEATURE_GROUP","FEATURE-TO-FEATURE_GROUP","0:M","","association"
"FEATURE_GROUP","FEATURE_GROUP","0:M","","association"
"FEATURE_GROUP","FEATURE_GROUP_METRIC","0:M","","association"
"FEATURE_GROUP","INSURANCE_LINE_OF_BUSINESS_TYPE","0:1","","association"
"FEATURE_GROUP","PAYMENT_SCHEDULE_TERM","0:M","","association"
"FEATURE_GROUP","PRODUCT_FEATURE_GROUP","0:M","","association"
"FEATURE_GROUP_TYPE","FEATURE_GROUP","0:M","","association"
"FEATURE_INSURANCE_SUBTYPE","FEATURE","0:M","","association"
"FEATURE_RELATED","FEATURE_RELATED_LOCATOR","0:M","","association"
"FEATURE_RELATIONSHIP_TYPE","FEATURE_RELATED","0:M","","association"
"FEATURE_SUBTYPE","FEATURE","0:M","","association"
"FILE_FORMAT","DIGITAL_ITEM","0:M","","association"
"FINANCE_EXPOSURE_AGREEMENT","EXPOSURE_AGREEMENT_COLLATERAL_ITEM","0:M","","association"
"FINANCE_EXPOSURE_AGREEMENT","FINANCE_EXPOSURE_RISK_TYPE","0:M","","association"
"FINANCIAL_AGREEMENT","AGREEMENT_CREDIT_RISK_TYPE_METRIC","0:M","","association"
"FINANCIAL_AGREEMENT","AGREEMENT_LIMIT","0:M","","association"
"FINANCIAL_AGREEMENT","AGREEMENT_MARKET_RISK_FACTOR","0:M","","association"
"FINANCIAL_AGREEMENT","AGREEMENT_MARKET_RISK_TYPE","0:M","","association"
"FINANCIAL_AGREEMENT","AGREEMENT_RISK_METRIC","0:M","","association"
"FINANCIAL_AGREEMENT","FINANCIAL_AGREEMENT_ADJUSTMENT","0:M","","association"
"FINANCIAL_AGREEMENT","FINANCIAL_AGREEMENT_BASEL_II_APPROACH","0:M","","association"
"FINANCIAL_AGREEMENT","FINANCIAL_AGREEMENT_PASSBOOK","0:M","","association"
"FINANCIAL_AGREEMENT","TRANCHE_TO_AGREEMENT","0:M","","association"
"FINANCIAL_AGREEMENT_SUBTYPE","FINANCIAL_AGREEMENT","0:M","","association"
"FINANCIAL_AGREEMENT_TYPE","FINANCIAL_AGREEMENT","0:M","","association"
"FINANCIAL_AGREEMENT_TYPE_JAPAN","FINANCIAL_AGREEMENT_JAPAN","0:M","","association"
"FINANCIAL_ASSET_SUBTYPE","FINANCIAL_ASSET","0:M","","association"
"FINANCIAL_DIFFICULTY_TYPE","AGREEMENT_REMEDIATION_PLAN","0:M","","association"
"FINANCIAL_DOCUMENT_ITEM_TYPE","PARTY_FINANCIAL_DOCUMENT_ITEM","0:M","","association"
"FINANCIAL_DOCUMENT_TYPE","PARTY_FINANCIAL_DOCUMENT","0:M","","association"
"FINANCIAL_EVENT","FINANCIAL_EVENT_AMOUNT","0:M","","association"
"FINANCIAL_EVENT","FINANCIAL_EVENT_JOURNAL_ENTRY_LINE","0:M","","association"
"FINANCIAL_EVENT_AMOUNT","FINANCIAL_EVENT_AMOUNT_FEATURE","0:M","","association"
"FINANCIAL_EVENT_AMOUNT","FINANCIAL_EVENT_JOURNAL_ENTRY_LINE","0:M","","association"
"FINANCIAL_EVENT_AMOUNT_TYPE","FINANCIAL_EVENT_AMOUNT","0:M","","association"
"FINANCIAL_EVENT_TYPE","FINANCIAL_EVENT","0:M","","association"
"FINANCIAL_INSTITUTION_ID_TYPE","TRADE_EVENT_SETTLE_INSTRUCTION","0:M","","association"
"FINANCIAL_INSTITUTION_ID_TYPE","TRADE_SETTLE_PHYSICAL_DELIVERY","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","BASEL_OPERATIONAL_RISK_BETA_PARAMETER","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","BUSINESS_LINE_LOSS_TYPE_MEASURE","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","BUSINESS_LINE_RISK_MEASURE","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","INTERNAL_ORGANIZATION_GROUP_FUNCTION","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","INTERNAL_ORGANIZATION_GROUP_SKILL","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","INTERNAL_ORGANIZATION_WORKSTATION","0:M","","association"
"FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION","ORGANIZATION_OPERATING_HOURS","0:M","","association"
"FINANCIAL_INSTITUTION_TYPE","FINANCIAL_INSTITUTION","0:M","","association"
"FINANCIAL_INSTRUMENT_GLOBAL_IDENTIFIER","FINANCIAL_INSTRUMENT_GLOBAL_IDENTIFIER","0:M","","association"
"FINANCIAL_INSTRUMENT_GLOBAL_IDENTIFIER_TYPE","FINANCIAL_INSTRUMENT_GLOBAL_IDENTIFIER","0:M","","association"
"FINANCIAL_ITEM_STATUS_REASON","PARTY_FINANCIAL_DOCUMENT_ITEM","0:M","","association"
"FINANCIAL_ITEM_STATUS_TYPE","PARTY_FINANCIAL_DOCUMENT_ITEM","0:M","","association"
"FINANCIAL_PLAN","FINANCIAL_PLAN_BALANCE","0:M","","association"
"FINANCIAL_PLAN","FINANCIAL_PLAN_PROJECT_TASK_RESOURCE","0:M","","association"
"FINANCIAL_PLAN","LABOR_FINANCIAL_PLAN","0:M","","association"
"FINANCIAL_PLAN","PROJECT_FINANCIAL_PLAN","0:M","","association"
"FINANCIAL_PLAN","PROJECT_TASK_FINANCIAL_PLAN","0:M","","association"
"FINANCIAL_PLAN_STATUS_TYPE","FINANCIAL_PLAN","0:M","","association"
"FINANCIAL_RISK_FACTOR","AGREEMENT_MARKET_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","BANK_ACTUAL_RISK_LOSS","0:M","","association"
"FINANCIAL_RISK_FACTOR","BUSINESS_TYPE_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","CURRENCY_EXCHANGE_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","CURRENCY_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","FINANCIAL_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","INSURANCE_METRIC_TYPE","0:M","","association"
"FINANCIAL_RISK_FACTOR","INTEREST_INDEX_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","INVESTMENT_PRODUCT_GROUP_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","INVESTMENT_PRODUCT_RISK_FACTOR","0:M","","association"
"FINANCIAL_RISK_FACTOR","STRESS_TEST_RESULT","0:M","","association"
"FINANCIAL_RISK_FACTOR","YIELD_CURVE_MATURITY_RISK_FACTOR","0:M","","association"
"FINANCIAL_RULE","AGREEMENT_FINANCIAL_RULE","0:M","","association"
"FINANCIAL_RULE","FINANCIAL_RULE_RELATED_related","0:M","","association"
"FINANCIAL_RULE","FINANCIAL_RULE_RELATED_relates","0:M","","association"
"FINANCIAL_RULE","FINANCIAL_RULE_STRATEGY","0:M","","association"
"FINANCIAL_RULE","PRODUCT_FINANCIAL_RULE","0:M","","association"
"FINANCIAL_RULE_METRIC_TYPE","FINANCIAL_RULE","0:M","","association"
"FINANCIAL_RULE_PURPOSE_TYPE","FINANCIAL_RULE","0:M","","association"
"FINANCIAL_RULE_RELATED_TYPE","FINANCIAL_RULE_RELATED","0:M","","association"
"FIXED_ASSET","ATM_CHANNEL_INSTANCE","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_AMOUNT","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_BOOK","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_CLASS_VALUE_XREF","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_COMPLEMENTARY_IDENTIFICATION_CODE","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_GROUP_XREF","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_IDENTIFICATION","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_PO","0:M","","association"
"FIXED_ASSET","FIXED_ASSET_STATUS","0:M","","association"
"FIXED_ASSET","KIOSK_CHANNEL_INSTANCE","0:M","","association"
"FIXED_ASSET","PROJECT_RESOURCE_FIXED_ASSET","0:M","","association"
"FIXED_ASSET_ACCOUNT_SUBTYPE","FIXED_ASSET_ACCOUNT","0:M","","association"
"FIXED_ASSET_AMOUNT_TYPE","FIXED_ASSET_AMOUNT","0:M","","association"
"FIXED_ASSET_CLASS_SCHEME_TYPE","FIXED_ASSET_CLASS_SCHEME_TYPE","0:M","","association"
"FIXED_ASSET_CLASS_SCHEME_TYPE","FIXED_ASSET_CLASS_VALUE","0:M","","association"
"FIXED_ASSET_CLASS_SCHEME_TYPE","FIXED_ASSET_CLASS_VALUE_XREF","0:M","","association"
"FIXED_ASSET_CLASS_VALUE","FIXED_ASSET_CLASS_VALUE","0:M","","association"
"FIXED_ASSET_CLASS_VALUE","FIXED_ASSET_CLASS_VALUE_XREF","0:M","","association"
"FIXED_ASSET_GROUP","FIXED_ASSET_GROUP_XREF","0:M","","association"
"FIXED_ASSET_GROUP","INTERNAL_FIXED_ASSET_TYPE","0:1","","association"
"FIXED_ASSET_GROUP","PROJECT_TASK_RESOURCE_PRODUCT","0:M","","association"
"FIXED_ASSET_IDENTIFICATION_TYPE","FIXED_ASSET_IDENTIFICATION","0:M","","association"
"FIXED_ASSET_OWNERSHIP_TYPE","FIXED_ASSET","0:M","","association"
"FIXED_ASSET_STATUS_TYPE","FIXED_ASSET_STATUS","0:M","","association"
"FIXED_ASSET_TYPE","FIXED_ASSET","1:M","","association"
"FLASH_VERSION_TYPE","WEB_VISIT","0:M","","association"
"FOLLOW-UP_PRIORITY_TYPE","CONTACT_FOLLOW-UP","0:M","","association"
"FOREIGN_EXCHANGE_POINT_TENOR_TYPE","FOREIGN_EXCHANGE_POINT","0:M","","association"
"FORMALITY_TYPE","COLLECTION_PAYMENT_AGREEMENT","0:M","","association"
"FORMULARY","FORMULARY_TIER","0:M","","association"
"FORMULARY_CATEGORY","FORMULARY","0:M","","association"
"FORMULARY_TIER","FORMULARY_DRUG_NDC__GEO","0:M","","association"
"FORMULARY_TIER_TYPE","FORMULARY_TIER","0:M","","association"
"FORM_FIELD","FORM_FIELD_EVENT","0:M","","association"
"FORM_OF_PAYMENT_TYPE","DIRECT_EARNING","0:M","","association"
"FORM_STATUS_TYPE","FORM_STATUS","0:M","","association"
"FORWARD_SUBTYPE","FORWARD_CONTRACT","0:M","","association"
"FRAUD_IDENTIFICATION_METHOD_TYPE","CASE_DETAIL","0:M","","association"
"FREIGHT_TERM_TYPE","FREIGHT_TERM_TYPE_INVOICE_XREF","0:M","","association"
"FREIGHT_TERM_TYPE","RETURN_LINE","0:M","","association"
"FREIGHT_TERM_TYPE","VENDOR","0:M","","association"
"FUEL_TYPE","VEHICLE_MAKE_MODEL_YEAR_SPECIFICATION","0:M","","association"
"FUNCTION_TYPE","ASSOCIATE_FUNCTION","0:M","","association"
"FUNCTION_TYPE","INTERNAL_ORGANIZATION_GROUP_FUNCTION","0:M","","association"
"FUNCTION_TYPE","PARTY_PRODUCT_FUNCTION","0:M","","association"
"FUNCTION_TYPE","PARTY_RELATED_FUNCTION","0:M","","association"
"FUNDING_AMOUNT_TYPE","AGREEMENT_FUNDING_SOURCE","0:M","","association"
"FUNDS_TRANSFER_EVENT","DEFAULT_RECOVERY","0:1","","association"
"FUNDS_TRANSFER_EVENT","INVOICE_PAYMENT","0:M","","association"
"FUNDS_TRANSFER_EVENT","PAYMENT_ADJUSTMENT","0:M","","association"
"FUNDS_TRANSFER_EVENT","PAYMENT_BANK_DRAFT_XREF","0:M","","association"
"FUNDS_TRANSFER_EVENT","PAYMENT_SCHEDULE_PAYMENT","0:M","","association"
"FUNDS_TRANSFER_EVENT","PAYMENT_STATUS","0:M","","association"
"FUNDS_TRANSFER_EVENT","PAYROLL_REGISTER_PAYMENT","0:M","","association"
"FUNDS_TRANSFER_METHOD_TYPE","FUNDS_TRANSFER_EVENT","0:M","","association"
"FUNDS_TRANSFER_TYPE","FUNDS_TRANSFER_EVENT","0:M","","association"
"FUND_SOURCE_TYPE","AGREEMENT_FUNDING_SOURCE","0:M","","association"
"FUND_SOURCE_TYPE","CREDIT_APPLICATION","0:M","","association"
"FUND_SOURCE_TYPE","LIFE_LINE_QUOTATION","0:M","","association"
"FUND_TYPE","FUND","0:M","","association"
"FUTURE_TYPE","FUTURES_CONTRACT_PRODUCT","0:M","","association"
"FX_AGREEMENT_TYPE","FOREIGN_EXCHANGE_AGREEMENT","0:M","","association"
"GENDER_TYPE","ANIMAL","0:M","","association"
"GENDER_TYPE","EXTERNALLY_REPORTED_CLAIM","0:M","","association"
"GENDER_TYPE","INDIVIDUAL","0:M","","association"
"GENDER_TYPE","MORTALITY_TABLE","0:M","","association"
"GENERAL_MARKET_RISK_CHARGE_TYPE","MARKET_RISK_DERIVATIVE_TREATMENT_PARAMETER","0:M","","association"
"GENERAL_MEDICAL_STATUS_TYPE","INDIVIDUAL_MEDICAL","0:M","","association"
"GEOGRAPHICAL_AREA","ACTUAL_IMPACT_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","CERTIFICATION_GEOGRAPHICAL_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","COVERED_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","CREDIT_RISK_SUMMARY","0:M","","association"
"GEOGRAPHICAL_AREA","EXTERNALLY_REPORTED_VEHICLE_CLAIM_is_territory_for","0:M","","association"
"GEOGRAPHICAL_AREA","EXTERNALLY_REPORTED_VEHICLE_CLAIM_issued","0:M","","association"
"GEOGRAPHICAL_AREA","FEATURE_GEOGRAPHICAL_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","FORECASTED_IMPACT_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHICAL_AREA_CURRENCY","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHICAL_AREA_HOLIDAY","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHICAL_AREA_IDENTIFICATION","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHICAL_AREA_SCORE","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHICAL_AREA_SEASON","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHIC_AREA_RISK","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHIC_AREA_SUBJECT","0:1","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHIC_AREA_TIME_ZONE","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHIC_ECONOMIC_MEASURE","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHIC_LIMIT","0:M","","association"
"GEOGRAPHICAL_AREA","GEOGRAPHY_RISK_GRADE","0:M","","association"
"GEOGRAPHICAL_AREA","JURISDICTION","0:M","","association"
"GEOGRAPHICAL_AREA","LOAN_PROVISION_BALANCE","0:M","","association"
"GEOGRAPHICAL_AREA","MARKET_INDEX","0:M","","association"
"GEOGRAPHICAL_AREA","MARKET_RISK_NATIONAL_MARKET_GROUP","0:M","","association"
"GEOGRAPHICAL_AREA","MORTALITY_TABLE","0:M","","association"
"GEOGRAPHICAL_AREA","ONLINE_APPLICATION_ACCESS","0:M","","association"
"GEOGRAPHICAL_AREA","OPTION_PRODUCT","0:M","","association"
"GEOGRAPHICAL_AREA","ORGANIZATION_CLASSIFICATION_GEOGRAPHIC_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","PARTY_RELATED_FUNCTION_GEOGRAPHIC_AREA","0:M","","association"
"GEOGRAPHICAL_AREA","PRODUCT_TAX_STATUS","0:M","","association"
"GEOGRAPHICAL_AREA","PROGRAMMING_PACKAGE","0:M","","association"
"GEOGRAPHICAL_AREA","RISK_CALCULATION_SCENARIO","0:M","","association"
"GEOGRAPHICAL_AREA","SIC_ECONOMIC_MEASURE","0:M","","association"
"GEOGRAPHICAL_AREA","SOCIAL_MEDIA_INTERACTION","0:M","","association"
"GEOGRAPHICAL_AREA","TRAVEL_PLAN_DESTINATION","0:M","","association"
"GEOGRAPHICAL_AREA","WEATHER_FORECAST","0:M","","association"
"GEOGRAPHICAL_AREA_CURRENCY_ROLE","GEOGRAPHICAL_AREA_CURRENCY","0:M","","association"
"GEOGRAPHICAL_AREA_HOLIDAY","LEAVE_PLAN","0:M","","association"
"GEOGRAPHICAL_AREA_HOLIDAY","RECOGNIZED_HOLIDAY","0:M","","association"
"GEOGRAPHICAL_AREA_IDENTIFICATION_TYPE","GEOGRAPHICAL_AREA_IDENTIFICATION","0:M","","association"
"GEOGRAPHICAL_AREA_SEASON","GEOGRAPHICAL_AREA_SEASON_DAY","0:M","","association"
"GEOGRAPHICAL_AREA_SUBTYPE","GEOGRAPHICAL_AREA","0:M","","association"
"GEOGRAPHIC_AREA_RISK_TYPE","GEOGRAPHIC_AREA_RISK","0:M","","association"
"GEOSEQUENCE","GEOSEQUENCE_POINT","0:M","","association"
"GEOSEQUENCE_POINT","GEOSEQUENCE_POINT_TRAIT_XREF","0:M","","association"
"GEOSEQUENCE_POINT_TRAIT","GEOSEQUENCE_POINT_TRAIT_VALUE","0:M","","association"
"GEOSEQUENCE_POINT_TRAIT_VALUE","GEOSEQUENCE_POINT_TRAIT_XREF","0:M","","association"
"GEOSPATIAL","GEOSPATIAL_SET_MEMBER","0:M","","association"
"GEOSPATIAL","GPS_PROGRAM_is_destination_for","0:M","","association"
"GEOSPATIAL","GPS_PROGRAM_is_source_for","0:M","","association"
"GEOSPATIAL","INTERNET_PROTOCOL_ADDRESS_GEOGRAPHICAL_MAP","0:M","","association"
"GEOSPATIAL","ONLINE_APPLICATION_ACCESS","0:M","","association"
"GEOSPATIAL_AREA","GEOSPATIAL_AREA_POINT","0:M","","association"
"GEOSPATIAL_LINE-CURVE","GEOSPATIAL_LINE-CURVE_POINT","0:M","","association"
"GEOSPATIAL_POINT","AD_PLACEMENT_OUTDOOR_PLATFORM","0:M","","association"
"GEOSPATIAL_POINT","BROWSER_GEOGRAPHIC_ADDRESS_INFORMATION","0:M","","association"
"GEOSPATIAL_POINT","GEOSEQUENCE_POINT","0:M","","association"
"GEOSPATIAL_POINT","GEOSPATIAL_AREA_POINT","0:M","","association"
"GEOSPATIAL_POINT","GEOSPATIAL_LINE-CURVE_POINT","0:M","","association"
"GEOSPATIAL_POINT","GEOSPATIAL_POINT_MEASUREMENT_EVENT","0:M","","association"
"GEOSPATIAL_POINT","REQUEST_PLACEMENT_OUTDOOR","0:M","","association"
"GEOSPATIAL_POINT","ROADWAY_SEGMENT_is_ending_point_for","0:M","","association"
"GEOSPATIAL_POINT","ROADWAY_SEGMENT_is_starting_point_for","0:M","","association"
"GEOSPATIAL_ROADWAY_SUBTYPE","GEOSPATIAL","0:M","","association"
"GEOSPATIAL_SET","GEOSPATIAL_SET_MEMBER","0:M","","association"
"GEOSPATIAL_SUBTYPE","GEOSPATIAL","0:M","","association"
"GICS_INDUSTRY_GROUP_TYPE","GICS_INDUSTRY_TYPE","0:M","","association"
"GICS_INDUSTRY_TYPE","GICS_SUBINDUSTRY_TYPE","0:M","","association"
"GICS_SECTOR_TYPE","GICS_INDUSTRY_GROUP_TYPE","0:M","","association"
"GICS_SUBINDUSTRY_TYPE","ORGANIZATION_GICS","0:M","","association"
"GIIN_CATEGORY_CODE","GLOBAL_INTERMEDIARY_IDENTIFICATION_NUMBER","0:M","","association"
"GL_MAIN_ACCOUNT","CAMPAIGN","0:M","","association"
"GL_MAIN_ACCOUNT","GL_ACCOUNT_COA_CODE_SEGMENT","0:M","","association"
"GL_MAIN_ACCOUNT","GL_MAIN_ACCOUNT","0:M","","association"
"GL_MAIN_ACCOUNT","GL_MAIN_ACCOUNT_CLASS_XREF","0:M","","association"
"GL_MAIN_ACCOUNT","GL_MAIN_ACCOUNT_SET_OF_BOOKS_XREF","0:M","","association"
"GL_MAIN_ACCOUNT","GL_MAIN_ACCOUNT_STATUS","0:M","","association"
"GL_MAIN_ACCOUNT_CATEGORY","GL_MAIN_ACCOUNT","0:M","","association"
"GL_MAIN_ACCOUNT_CLASS_VALUE","GL_MAIN_ACCOUNT_CLASS_VALUE","0:M","","association"
"GL_MAIN_ACCOUNT_CLASS_VALUE","GL_MAIN_ACCOUNT_CLASS_XREF","0:M","","association"
"GL_MAIN_ACCOUNT_SCHEME_TYPE","GL_MAIN_ACCOUNT_CLASS_VALUE","0:M","","association"
"GL_MAIN_ACCOUNT_SCHEME_TYPE","GL_MAIN_ACCOUNT_CLASS_XREF","0:M","","association"
"GL_MAIN_ACCOUNT_SCHEME_TYPE","GL_MAIN_ACCOUNT_SCHEME_TYPE","0:M","","association"
"GL_MAIN_ACCOUNT_SEGMENT","AGREEMENT_BALANCE_TYPE_METRIC","0:M","","association"
"GL_MAIN_ACCOUNT_SEGMENT","AGREEMENT_METRIC","0:M","","association"
"GL_MAIN_ACCOUNT_STATUS_TYPE","GL_MAIN_ACCOUNT_STATUS","0:M","","association"
"GL_NONSERVICE_PRODUCT_TYPE","GL_REPORTING_NONSERVICE_PRODUCT","0:M","","association"
"GL_ORGANIZATION_SEGMENT","REPORTING_ORGANIZATION","0:M","","association"
"GL_PRODUCT_GROUP_SEGMENT","REPORTING_PRODUCT_GROUP","0:M","","association"
"GL_PRODUCT_SEGMENT","REPORTING_PRODUCT","0:M","","association"
"GL_PROJECT_SEGMENT","REPORTING_PROJECT","0:M","","association"
"GL_ROLL-UP_TYPE","EXPENSE_ACCOUNT_COST_TYPE_XREF","0:M","","association"
"GL_ROLL-UP_TYPE","REVENUE_ACCOUNT_REVENUE_TYPE_XREF","0:M","","association"
"GL_SERVICE_PRODUCT_TYPE","GL_REPORTING_SERVICE_PRODUCT","0:M","","association"
"GOAL","GOAL_OBJECTIVE","0:M","","association"
"GOAL","PARTY_GOAL","0:M","","association"
"GOVERNMENT","GOVERNMENT_SPONSORED_ENTITY","0:M","","association"
