Theme,Capability,Sub_Capability,Transaction Classification,Predictive Models,Event Detection,Customer Value,"Customer, Product & Channel  insight",Conduct  Risk Monitoring,Insight Led Customer Strategy,Customer Segmentation,Big Data Analytics,Customer Managed Relationships,Scope of Contact,Customer Contact Policy,Campaign Business Cases,Omni Channel Campaign Management,Creation & Management of Offers and Content,Multi-Step Dialogue,Personalisation,Rapid Prototyping supports Test & Learn,Regulatory & Audit Compliance,Channel Coverage,Real Time Omni-Channel  Integration,Next Best Action Arbitration,Contextual Decisioning,Recycle Unused Leads into alternative channels,Lead & Contact Management,Single Interaction View of Customer,Channel Support & Engagement,Direct Customer Access to Information Products,Auto processing of  Channel Feedback,Campaign ROI Reporting by Channel,Lead/Sales Funnel Analytics  & Reporting,Marketing Attribution MI across all channels,Marketing Asset Evaluation,"Earned, Paid & Owned media analysis",NPS MI & Drill Down,Strategy Monitoring,Contact Frequency Monitoring,Complaints Root Cause Analysis MI,Attrition Root Cause Analysis MI,Application and New Business Written,Single Customer View from a Risk Perspective,"Policy, Forensics and Underwriter Rules","Can’t Pay, Won’t Pay and Collusion",Roll and Rehabilitation Rates,Capital Management (Planning and Allocation),Capital Consumption,Risk Appetite,Pre-Default Transaction Analytics,Credit Risk Scoring (Underwriting Likelihood Model),Credit Risk Expected Loss Model,Credit Risk Underwriting/Monitoring Strategy Model,"Credit Risk Capital, CVaR Modelling",Credit Risk Based Pricing Model,Collection Score (Likelihood Model),Expected Collection Amount,Collection Strategy Model,Fraud and Money Laundering Likelihood Model,Fraud and Money Laundering Loss Modelling,Fraud and Money Laundering Strategy Modelling,Operational Risk / Cybercrime Likelihood,Operational Risk / Cybercrime Expected Loss,Operational Risk / Cybercrime Strategy Model,Operational Risk Capital and OPVaR,Market & Liquidity Risk Likelihood Modelling,Market & Liquidity Risk Strategy Modelling,Market & Liquidity Value at Risk (M-VaR) Modelling,Business Rules Directory,Regulatory Threshold Calculation,Risk Based Price Calculation,Active Portfolio Management,Dynamic Datastore,Credit Risk model Deployment,Risk Weighted Assets and Regulatory Capital,A/B and Test and Learn Deployment,Real Time Threat Detection,New Business MI & Reporting,Model Performance Analytics,Portfolio MI & Portfolio Performance Analytics,Collections MI,Regulatory Reporting and Information Sharing,Strategy (Rules) Performance MI,Financial Accounting / Accounting Hub,Financial Consolidation,Functional Profit & Loss Statement (P&L),Fair Value & Hedge Accounting,"Reconciliation, Validation & Adjustments",Tax Management & Optimisation,Third Party Settlement Controls,Fixed Assets Management,Activity Based Costing,Profitability Modelling,Future / Lifetime Value,Profitability Analytics and Optimisation,Performance Management and KPIs,Pricing Analysis & Optimisation,"Financial Budgeting, Planning & Forecasting","GL, AP, HR, Expense Analytics & Optimisation",Business Process Analytics & Optimisation,Funds Transfer Pricing,Asset & Liability Management,Capital Planning and Management,Cashflow Generation,Liquidity Management,FX & Trading Book Management,Interest Rate Management,Statutory Financial Reporting,Regulatory & Compliance Reporting,Sales Reporting,Performance Reporting,Exception Reporting,Executive Dashboards,Operational Dashboard & Decisioning,% Data Coverage,1,80-99%,60-79%,40-59%,<40%
Finance & Peformance Management,Financial Accounting,Functional Profit & Loss Statement (P&L),0.1,0.3,0.375,0.4,0.5,0.225,0.3,0.275,1.0,0.075,0.125,0.125,0.05,0.15,0.0,0.075,0.25,0.15,0.2,0.125,0.125,0.3,0.05,0.075,0.05,0.05,0.15,0.3,0.05,0.025,0.0,0.15,0.0,0.0,0.2,0.35,0.025,0.05,0.175,0.625,0.65,0.7,0.7,0.45,0.7,0.7,0.7,0.725,0.675,0.7,0.675,0.65,0.875,0.75,0.775,0.75,0.825,0.85,0.825,0.825,0.85,0.825,0.325,0.8,0.8,0.8,1.0,0.65,0.875,0.875,1.0,0.675,0.65,1.0,1.0,0.625,0.95,0.875,0.75,1.0,0.675,1.0,0.15,1.0,0.925,0.725,1.0,0.2,0.2,0.675,0.875,0.85,0.85,0.85,0.85,0.95,0.1,0.4,0.35,0.8,0.7,0.925,0.75,0.475,0.15,0.375,1.0,0.4,1.0,1.0,1.0,0.925,,,,,,
Finance & Peformance Management,Financial Accounting,Fair Value & Hedge Accounting,0.13157894736842105,0.2894736842105263,0.3684210526315789,0.39473684210526316,0.5,0.2631578947368421,0.3157894736842105,0.2631578947368421,1.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.07894736842105263,0.2894736842105263,0.15789473684210525,0.18421052631578946,0.10526315789473684,0.13157894736842105,0.34210526315789475,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.13157894736842105,0.3684210526315789,0.02631578947368421,0.07894736842105263,0.18421052631578946,0.6842105263157895,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.5,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.7105263157894737,0.6842105263157895,0.6842105263157895,0.868421052631579,0.7368421052631579,0.7631578947368421,0.7368421052631579,0.8157894736842105,0.8421052631578947,0.8157894736842105,0.8157894736842105,0.8421052631578947,0.8157894736842105,0.3157894736842105,0.8421052631578947,0.8421052631578947,0.8421052631578947,1.0,0.6842105263157895,0.868421052631579,0.868421052631579,1.0,0.6842105263157895,0.6842105263157895,1.0,1.0,0.6842105263157895,0.9473684210526315,0.868421052631579,0.7368421052631579,1.0,0.6842105263157895,0.9736842105263158,0.15789473684210525,0.9736842105263158,1.0,0.7105263157894737,0.9736842105263158,0.21052631578947367,0.18421052631578946,0.6578947368421053,0.868421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.9473684210526315,0.10526315789473684,0.3684210526315789,0.3684210526315789,0.8421052631578947,0.7631578947368421,0.9210526315789473,0.7894736842105263,0.5263157894736842,0.18421052631578946,0.42105263157894735,1.0,0.42105263157894735,1.0,1.0,1.0,0.9210526315789473,,,,,,
Finance & Peformance Management,Financial Accounting,"Reconciliation, Validation & Adjustments",0.13333333333333333,0.36666666666666664,0.4666666666666667,0.43333333333333335,0.6,0.26666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.2,0.16666666666666666,0.06666666666666667,0.2,0.03333333333333333,0.13333333333333333,0.3,0.2,0.2,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.1,0.16666666666666666,0.3,0.03333333333333333,0.06666666666666667,0.0,0.2,0.0,0.0,0.26666666666666666,0.36666666666666664,0.03333333333333333,0.1,0.2,0.6333333333333333,0.7,0.7333333333333333,0.7333333333333333,0.4666666666666667,0.7,0.7,0.7333333333333333,0.8,0.7333333333333333,0.7666666666666667,0.7333333333333333,0.6666666666666666,0.8666666666666667,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.9,0.9333333333333333,0.9,0.9,0.9333333333333333,0.9,0.4,0.7666666666666667,0.7666666666666667,0.7666666666666667,1.0,0.6666666666666666,0.8666666666666667,0.8666666666666667,1.0,0.7333333333333333,0.6666666666666666,1.0,1.0,0.6333333333333333,0.9333333333333333,0.8666666666666667,0.8333333333333334,1.0,0.7333333333333333,0.9666666666666667,0.16666666666666666,0.9666666666666667,0.9,1.0,0.9666666666666667,0.26666666666666666,0.16666666666666666,0.6666666666666666,0.9333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.1,0.4666666666666667,0.3333333333333333,0.7666666666666667,0.7,0.9333333333333333,0.7333333333333333,0.5666666666666667,0.2,0.4666666666666667,1.0,0.5333333333333333,1.0,1.0,1.0,0.9,,,,,,
Finance & Peformance Management,Financial Accounting,Tax Management & Optimisation,0.09523809523809523,0.2857142857142857,0.35714285714285715,0.38095238095238093,0.5,0.23809523809523808,0.2857142857142857,0.2619047619047619,1.0,0.09523809523809523,0.11904761904761904,0.11904761904761904,0.047619047619047616,0.14285714285714285,0.0,0.07142857142857142,0.23809523809523808,0.14285714285714285,0.19047619047619047,0.11904761904761904,0.11904761904761904,0.2857142857142857,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.047619047619047616,0.023809523809523808,0.0,0.14285714285714285,0.047619047619047616,0.0,0.21428571428571427,0.3333333333333333,0.023809523809523808,0.047619047619047616,0.19047619047619047,0.5952380952380952,0.6190476190476191,0.6904761904761905,0.6904761904761905,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6904761904761905,0.6666666666666666,0.6190476190476191,0.8571428571428571,0.7380952380952381,0.7619047619047619,0.7380952380952381,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.3333333333333333,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.0,0.6190476190476191,0.8571428571428571,0.8571428571428571,1.0,0.6666666666666666,0.6190476190476191,1.0,1.0,0.5952380952380952,0.9285714285714286,0.8571428571428571,0.7380952380952381,1.0,0.6666666666666666,0.9523809523809523,0.14285714285714285,0.9523809523809523,0.8809523809523809,0.6904761904761905,1.0,0.23809523809523808,0.23809523809523808,0.6428571428571429,0.8333333333333334,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.09523809523809523,0.38095238095238093,0.3333333333333333,0.7619047619047619,0.6666666666666666,0.8809523809523809,0.7142857142857143,0.4523809523809524,0.14285714285714285,0.35714285714285715,1.0,0.38095238095238093,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9047619047619048,,,,,,
Finance & Peformance Management,Financial Accounting,Third Party Settlement Controls,0.2,0.3,0.4,0.4,0.5,0.3,0.3,0.3,1.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.1,0.2,0.0,0.3,0.2,0.0,0.0,0.3,0.3,0.4,0.6,0.6,0.3,0.4,0.4,0.4,0.7,0.6,0.7,0.6,0.4,0.6,0.6,0.7,0.6,0.8,0.9,0.8,0.8,0.9,0.8,0.6,0.8,0.8,0.8,1.0,0.4,0.6,0.6,1.0,0.6,0.4,1.0,1.0,0.3,0.7,0.6,0.6,1.0,0.6,0.8,0.2,0.8,0.8,0.8,1.0,1.0,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.8,0.3,0.4,0.5,0.8,0.5,0.8,0.8,0.5,0.0,0.5,1.0,0.5,0.9,0.9,0.9,0.9,,,,,,
Finance & Peformance Management,Financial Accounting,Fixed Assets Management,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0,0.45454545454545453,0.6363636363636364,0.6363636363636364,1.0,0.5454545454545454,0.45454545454545453,1.0,1.0,0.45454545454545453,0.7272727272727273,0.6363636363636364,0.5454545454545454,1.0,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.6363636363636364,0.45454545454545453,0.9090909090909091,0.36363636363636365,1.0,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,1.0,0.18181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727273,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,Activity Based Costing,0.08196721311475409,0.4262295081967213,0.5901639344262295,0.32786885245901637,0.4426229508196721,0.45901639344262296,0.4918032786885246,0.4098360655737705,1.0,0.09836065573770492,0.09836065573770492,0.39344262295081966,0.11475409836065574,0.4426229508196721,0.08196721311475409,0.13114754098360656,0.2786885245901639,0.19672131147540983,0.2459016393442623,0.4098360655737705,0.2786885245901639,0.5081967213114754,0.22950819672131148,0.08196721311475409,0.16393442622950818,0.3770491803278688,0.16393442622950818,0.18032786885245902,0.04918032786885246,0.13114754098360656,0.0,0.4098360655737705,0.11475409836065574,0.13114754098360656,0.47540983606557374,0.36065573770491804,0.09836065573770492,0.13114754098360656,0.18032786885245902,0.5737704918032787,0.29508196721311475,0.6557377049180327,0.6557377049180327,0.22950819672131148,0.3114754098360656,0.2786885245901639,0.3114754098360656,0.5737704918032787,0.5737704918032787,0.5901639344262295,0.5737704918032787,0.32786885245901637,0.7213114754098361,0.639344262295082,0.6557377049180327,0.639344262295082,0.819672131147541,0.8360655737704918,0.819672131147541,0.819672131147541,0.8360655737704918,0.819672131147541,0.2786885245901639,0.3770491803278688,0.3770491803278688,0.39344262295081966,1.0,0.3114754098360656,0.7213114754098361,0.7213114754098361,0.9180327868852459,0.5737704918032787,0.3114754098360656,0.9180327868852459,0.9180327868852459,0.5573770491803278,0.8524590163934426,0.7213114754098361,0.639344262295082,0.8032786885245902,0.5737704918032787,0.4426229508196721,0.08196721311475409,0.4426229508196721,0.4098360655737705,0.32786885245901637,0.4426229508196721,0.09836065573770492,0.11475409836065574,1.0,0.9344262295081968,0.7704918032786885,0.9180327868852459,0.9508196721311475,0.8688524590163934,0.9180327868852459,0.08196721311475409,0.7377049180327869,0.19672131147540983,0.3770491803278688,0.29508196721311475,0.4098360655737705,0.32786885245901637,0.19672131147540983,0.08196721311475409,0.21311475409836064,0.8032786885245902,0.2786885245901639,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.9016393442622951,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,Profitability Modelling,0.07462686567164178,0.40298507462686567,0.5671641791044776,0.34328358208955223,0.4626865671641791,0.417910447761194,0.43283582089552236,0.3880597014925373,1.0,0.07462686567164178,0.1044776119402985,0.34328358208955223,0.08955223880597014,0.3880597014925373,0.08955223880597014,0.1044776119402985,0.26865671641791045,0.14925373134328357,0.208955223880597,0.3582089552238806,0.26865671641791045,0.5074626865671642,0.208955223880597,0.07462686567164178,0.14925373134328357,0.34328358208955223,0.16417910447761194,0.19402985074626866,0.04477611940298507,0.1044776119402985,0.0,0.373134328358209,0.07462686567164178,0.11940298507462686,0.40298507462686567,0.3283582089552239,0.07462686567164178,0.08955223880597014,0.13432835820895522,0.6268656716417911,0.373134328358209,0.7014925373134329,0.7014925373134329,0.2835820895522388,0.40298507462686567,0.40298507462686567,0.417910447761194,0.6268656716417911,0.6119402985074627,0.6268656716417911,0.6119402985074627,0.40298507462686567,0.7761194029850746,0.6567164179104478,0.6716417910447762,0.6567164179104478,0.8208955223880597,0.835820895522388,0.8208955223880597,0.8208955223880597,0.835820895522388,0.8208955223880597,0.29850746268656714,0.4626865671641791,0.4626865671641791,0.47761194029850745,1.0,0.3880597014925373,0.7761194029850746,0.7761194029850746,0.9552238805970149,0.6119402985074627,0.3880597014925373,0.9552238805970149,0.9552238805970149,0.6119402985074627,0.9104477611940298,0.7761194029850746,0.6716417910447762,0.8805970149253731,0.6268656716417911,0.5223880597014925,0.08955223880597014,0.5223880597014925,0.4925373134328358,0.417910447761194,0.5223880597014925,0.11940298507462686,0.1044776119402985,0.8507462686567164,1.0,0.8059701492537313,0.9402985074626866,0.9552238805970149,0.9253731343283582,0.9701492537313433,0.07462686567164178,0.6417910447761194,0.19402985074626866,0.4626865671641791,0.3880597014925373,0.4925373134328358,0.417910447761194,0.26865671641791045,0.08955223880597014,0.2537313432835821,0.8805970149253731,0.31343283582089554,0.9850746268656716,0.9850746268656716,0.9850746268656716,0.9104477611940298,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,Future / Lifetime Value,0.078125,0.40625,0.59375,0.40625,0.5,0.359375,0.546875,0.390625,1.0,0.0625,0.171875,0.328125,0.140625,0.4375,0.125,0.09375,0.328125,0.109375,0.171875,0.34375,0.3125,0.53125,0.1875,0.0625,0.078125,0.296875,0.15625,0.171875,0.0625,0.0625,0.015625,0.359375,0.046875,0.09375,0.375,0.40625,0.046875,0.109375,0.15625,0.625,0.359375,0.65625,0.65625,0.28125,0.390625,0.390625,0.421875,0.609375,0.546875,0.5625,0.546875,0.375,0.8125,0.625,0.640625,0.625,0.8125,0.828125,0.8125,0.8125,0.828125,0.8125,0.265625,0.453125,0.453125,0.46875,1.0,0.359375,0.8125,0.828125,1.0,0.546875,0.359375,1.0,1.0,0.609375,0.953125,0.828125,0.640625,0.828125,0.5625,0.53125,0.0625,0.53125,0.5,0.375,0.53125,0.125,0.09375,0.734375,0.84375,1.0,0.921875,0.9375,0.90625,1.0,0.09375,0.546875,0.203125,0.453125,0.390625,0.484375,0.421875,0.265625,0.078125,0.25,0.828125,0.328125,0.984375,0.984375,0.984375,0.890625,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,Profitability Analytics and Optimisation,0.0641025641025641,0.358974358974359,0.5384615384615384,0.3076923076923077,0.5256410256410257,0.38461538461538464,0.5128205128205128,0.34615384615384615,1.0,0.08974358974358974,0.1794871794871795,0.3333333333333333,0.19230769230769232,0.4230769230769231,0.1282051282051282,0.10256410256410256,0.32051282051282054,0.19230769230769232,0.23076923076923078,0.3333333333333333,0.28205128205128205,0.5256410256410257,0.20512820512820512,0.07692307692307693,0.15384615384615385,0.2948717948717949,0.20512820512820512,0.16666666666666666,0.05128205128205128,0.10256410256410256,0.01282051282051282,0.32051282051282054,0.08974358974358974,0.11538461538461539,0.3974358974358974,0.3974358974358974,0.07692307692307693,0.1282051282051282,0.21794871794871795,0.6410256410256411,0.32051282051282054,0.6153846153846154,0.6153846153846154,0.24358974358974358,0.34615384615384615,0.34615384615384615,0.3717948717948718,0.5641025641025641,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.34615384615384615,0.7948717948717948,0.5897435897435898,0.5897435897435898,0.5897435897435898,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.21794871794871795,0.358974358974359,0.358974358974359,0.38461538461538464,1.0,0.32051282051282054,0.7948717948717948,0.8076923076923077,0.9487179487179487,0.5384615384615384,0.32051282051282054,0.9487179487179487,0.9487179487179487,0.6282051282051282,0.9358974358974359,0.8076923076923077,0.6025641025641025,0.7435897435897436,0.5512820512820513,0.4358974358974359,0.05128205128205128,0.4358974358974359,0.41025641025641024,0.3333333333333333,0.4358974358974359,0.07692307692307693,0.0641025641025641,0.717948717948718,0.8076923076923077,0.7564102564102564,1.0,0.9358974358974359,0.9615384615384616,0.9358974358974359,0.038461538461538464,0.5897435897435898,0.14102564102564102,0.358974358974359,0.34615384615384615,0.3974358974358974,0.3333333333333333,0.23076923076923078,0.07692307692307693,0.19230769230769232,0.7435897435897436,0.3333333333333333,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8461538461538461,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,Performance Management and KPIs,0.0641025641025641,0.3717948717948718,0.5641025641025641,0.3333333333333333,0.5256410256410257,0.38461538461538464,0.5,0.358974358974359,1.0,0.10256410256410256,0.1794871794871795,0.32051282051282054,0.1794871794871795,0.4230769230769231,0.1282051282051282,0.10256410256410256,0.32051282051282054,0.19230769230769232,0.23076923076923078,0.3333333333333333,0.28205128205128205,0.5384615384615384,0.19230769230769232,0.07692307692307693,0.15384615384615385,0.2948717948717949,0.20512820512820512,0.16666666666666666,0.05128205128205128,0.11538461538461539,0.01282051282051282,0.32051282051282054,0.08974358974358974,0.1282051282051282,0.3974358974358974,0.3974358974358974,0.07692307692307693,0.11538461538461539,0.21794871794871795,0.6025641025641025,0.3076923076923077,0.6153846153846154,0.6153846153846154,0.23076923076923078,0.3333333333333333,0.32051282051282054,0.358974358974359,0.5384615384615384,0.5256410256410257,0.5384615384615384,0.5256410256410257,0.3333333333333333,0.7564102564102564,0.5641025641025641,0.5769230769230769,0.5641025641025641,0.8076923076923077,0.8205128205128205,0.8076923076923077,0.8076923076923077,0.8205128205128205,0.8076923076923077,0.24358974358974358,0.3717948717948718,0.3717948717948718,0.3974358974358974,1.0,0.3076923076923077,0.7564102564102564,0.7692307692307693,0.9487179487179487,0.5256410256410257,0.3076923076923077,0.9487179487179487,0.9487179487179487,0.5897435897435898,0.8974358974358975,0.7692307692307693,0.5769230769230769,0.7435897435897436,0.5384615384615384,0.4358974358974359,0.0641025641025641,0.4358974358974359,0.41025641025641024,0.3333333333333333,0.4358974358974359,0.10256410256410256,0.08974358974358974,0.7435897435897436,0.8205128205128205,0.7692307692307693,0.9358974358974359,1.0,0.9102564102564102,0.9230769230769231,0.07692307692307693,0.5897435897435898,0.16666666666666666,0.3717948717948718,0.3076923076923077,0.3974358974358974,0.34615384615384615,0.20512820512820512,0.0641025641025641,0.21794871794871795,0.7435897435897436,0.3333333333333333,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8461538461538461,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,Pricing Analysis & Optimisation,0.06666666666666667,0.37333333333333335,0.56,0.32,0.5333333333333333,0.4,0.52,0.36,1.0,0.09333333333333334,0.18666666666666668,0.3466666666666667,0.2,0.44,0.13333333333333333,0.10666666666666667,0.3333333333333333,0.2,0.22666666666666666,0.3466666666666667,0.29333333333333333,0.5466666666666666,0.21333333333333335,0.08,0.16,0.30666666666666664,0.21333333333333335,0.17333333333333334,0.05333333333333334,0.10666666666666667,0.013333333333333334,0.3333333333333333,0.08,0.12,0.38666666666666666,0.38666666666666666,0.08,0.10666666666666667,0.21333333333333335,0.6666666666666666,0.3333333333333333,0.6266666666666667,0.6266666666666667,0.25333333333333335,0.36,0.36,0.38666666666666666,0.5733333333333334,0.56,0.56,0.56,0.36,0.8133333333333334,0.6,0.6,0.6,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.22666666666666666,0.37333333333333335,0.37333333333333335,0.4,1.0,0.3333333333333333,0.8133333333333334,0.8266666666666667,0.96,0.56,0.3333333333333333,0.96,0.96,0.6533333333333333,0.96,0.8266666666666667,0.6133333333333333,0.7733333333333333,0.5733333333333334,0.4533333333333333,0.05333333333333334,0.4533333333333333,0.4266666666666667,0.3466666666666667,0.4533333333333333,0.08,0.06666666666666667,0.7066666666666667,0.8266666666666667,0.7733333333333333,1.0,0.9466666666666667,1.0,0.9466666666666667,0.04,0.5866666666666667,0.14666666666666667,0.37333333333333335,0.3466666666666667,0.41333333333333333,0.3466666666666667,0.24,0.08,0.2,0.7733333333333333,0.3466666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.8533333333333334,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,"Financial Budgeting, Planning & Forecasting",0.0625,0.3375,0.5125,0.325,0.475,0.3625,0.4875,0.325,1.0,0.05,0.15,0.2875,0.175,0.3875,0.125,0.1,0.2875,0.15,0.2125,0.3125,0.2625,0.4875,0.175,0.075,0.1375,0.275,0.2,0.15,0.05,0.1125,0.0125,0.3,0.075,0.1125,0.3375,0.4,0.0625,0.1,0.175,0.6375,0.325,0.5875,0.5875,0.2625,0.3625,0.375,0.3875,0.525,0.5125,0.525,0.5125,0.3625,0.7875,0.5625,0.575,0.5625,0.775,0.7875,0.775,0.775,0.7875,0.775,0.2625,0.4125,0.4125,0.4375,1.0,0.3375,0.7875,0.7875,0.9625,0.5125,0.3375,0.9625,0.9625,0.625,0.925,0.8,0.575,0.775,0.525,0.475,0.075,0.475,0.45,0.35,0.475,0.1,0.0875,0.7,0.8125,0.8,0.9125,0.9,0.8875,1.0,0.075,0.5375,0.175,0.4125,0.375,0.4375,0.3875,0.25,0.0875,0.2125,0.775,0.325,0.975,0.975,0.975,0.825,,,,,,
Finance & Peformance Management,Financial Planning & Controlling,"GL, AP, HR, Expense Analytics & Optimisation",0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,,,,,,
